Cve. Materia,Materia,Clave de Grupo,Tipo Grupo,Modalidad,Docente,Campus,Salón,Horario
UCO-1012-95,INFORMATICA,A,Teoria,Presencial,CASTRO MEZA BLANCA VERONICA,CU,107-D4-214,"Lunes 14:00-16:00, Miércoles 14:00-16:00"
UCO-1012-95,INFORMATICA,B,Teoria,Presencial,CASTRO MEZA BLANCA VERONICA,CU,107-D4-214,"Lunes 16:00-18:00, Miércoles 16:00-18:00"
CIS-1000-95,INTRODUCCION A LA TEORIA DEL CONOCIMIENTO,M,Teoria,Presencial,CORDERO CISNEROS TERESA DE GUADALUPE,CU,107-B-223-d,"Martes 16:00-18:00, Jueves 16:00-18:00"
CIS-1000-95,INTRODUCCION A LA TEORIA DEL CONOCIMIENTO,N,Teoria,En Línea,RAYOS GARCIA GABRIEL,CU,Internet,
CIS-1000-95,INTRODUCCION A LA TEORIA DEL CONOCIMIENTO,O,Teoria,Presencial,,CU,107-B-223-d,"Martes 10:00-12:00, Jueves 10:00-12:00"
CIS-1000-95,INTRODUCCION A LA TEORIA DEL CONOCIMIENTO,Q,Teoria,Presencial,,CU,107-D4-108,"Martes 14:00-16:00, Jueves 14:00-16:00"
CIS-1000-95,INTRODUCCION A LA TEORIA DEL CONOCIMIENTO,R,Teoria,Presencial,,CU,107,"Martes 12:00-14:00, Jueves 12:00-14:00"
CIS-1003-95,TECNICAS DE INVESTIGACION DOCUMENTAL,AC,Teoria,En Línea,SALAZAR LUNA JEANETTE,CU,Internet,
CIS-1003-95,TECNICAS DE INVESTIGACION DOCUMENTAL,AD,Teoria,En Línea,RAYOS GARCIA GABRIEL,CU,Internet,
CIS-1003-95,TECNICAS DE INVESTIGACION DOCUMENTAL,AE,Teoria,En Línea,SALAZAR LUNA JEANETTE,CU,Internet,
CIS-1003-95,TECNICAS DE INVESTIGACION DOCUMENTAL,AF,Teoria,En Línea,SALAZAR LUNA JEANETTE,CU,Internet,
CIS-1003-95,TECNICAS DE INVESTIGACION DOCUMENTAL,AG,Teoria,En Línea,RUBIO ORDOÑEZ EUGENIO,CU,Internet,
CIS-1003-95,TECNICAS DE INVESTIGACION DOCUMENTAL,AH,Teoria,En Línea,RUBIO ORDOÑEZ EUGENIO,CU,Internet,
CIS-1007-95,METODOLOGIA DE LAS CIENCIAS SOCIALES,G,Teoria,Presencial,GUTIERREZ LANDA CYNTHIA,CU,107-B-221,"Lunes 16:00-18:00, Miércoles 16:00-18:00"
CIS-1007-95,METODOLOGIA DE LAS CIENCIAS SOCIALES,I,Teoria,Presencial,CORDERO CISNEROS TERESA DE GUADALUPE,CU,107-A-207,"Martes 18:00-20:00, Jueves 18:00-20:00"
CIS-1011-95,CULTURA Y SOCIEDAD MEXICANA,O,Teoria,En Línea,LLANAS RODRIGUEZ ILENIKA GUADALUPE,CU,Internet,
CIS-1011-95,CULTURA Y SOCIEDAD MEXICANA,P,Teoria,En Línea,LLANAS RODRIGUEZ ILENIKA GUADALUPE,CU,Internet,
CIS-1011-95,CULTURA Y SOCIEDAD MEXICANA,Q,Teoria,En Línea,LLANAS RODRIGUEZ ILENIKA GUADALUPE,CU,Internet,
CIS-1011-95,CULTURA Y SOCIEDAD MEXICANA,R,Teoria,Presencial,PADILLA DELGADO HECTOR ANTONIO,CU,107-B-223-b,Viernes 8:00-12:00
CIS-1206-95,METODOS DE INTERVENCION SOCIAL,D,Teoria,Presencial,AGUILAR RODRIGUEZ ELDA BERENICE,CU,107-A-106,"Martes 12:00-14:00, Jueves 12:00-14:00"
CIS-1206-95,METODOS DE INTERVENCION SOCIAL,E,Teoria,Presencial,LUIS SOSA JORGE,CU,107-A-201,"Martes 14:00-16:00, Jueves 14:00-16:00"
CIS-1608-95,POLITICA Y PLANIFICACION SOC.,G,Teoria,Presencial,LUIS SOSA JORGE,CU,107-A-108,"Martes 16:00-18:00, Jueves 16:00-18:00"
CIS-1608-95,POLITICA Y PLANIFICACION SOC.,H,Teoria,Presencial,MALDONADO RODRIGUEZ LUIS ARMANDO,CU,107-A-202,"Lunes 18:00-20:00, Miércoles 18:00-20:00"
CIS-1611-95,SEMINARIO DE TESIS I,A,Teoria,Presencial,RAMIREZ ARBALLO FRANCISCO JAVIER,CU,107-A-225,"Lunes 8:00-10:00, Miércoles 8:00-10:00, Viernes 18:00-19:00"
CIS-1611-95,SEMINARIO DE TESIS I,B,Teoria,Presencial,GUTIERREZ VEGA MARISELA,CU,107-A-226,"Lunes 12:00-14:00, Miércoles 12:00-14:00, Viernes 18:00-19:00"
CIS-1611-95,SEMINARIO DE TESIS I,C,Teoria,Presencial,RAMIREZ ARBALLO FRANCISCO JAVIER,CU,107-A-226,"Lunes 14:00-16:00, Miércoles 14:00-16:00, Viernes 19:00-20:00"
CIS-1611-95,SEMINARIO DE TESIS I,D,Teoria,Presencial,QUIROZ CHAGOYA MIGUEL ANGEL,CU,107-A-226,"Martes 10:00-12:00, Jueves 10:00-12:00, Viernes 17:00-18:00"
CIS-1611-95,SEMINARIO DE TESIS I,E,Teoria,Presencial,QUIROZ CHAGOYA MIGUEL ANGEL,CU,107-A-225,"Martes 12:00-14:00, Jueves 12:00-14:00, Viernes 16:00-17:00"
CIS-1612-95,SEMINARIO DE TESIS II,A,Teoria,Presencial,VELAZQUEZ GONZALEZ GABRIEL,CU,107-A-225,"Lunes 16:00-18:00, Miércoles 16:00-18:00, Viernes 19:00-20:00"
CIS-1612-95,SEMINARIO DE TESIS II,B,Teoria,Presencial,CERVANTES HERRERA ANA DEL REFUGIO,CU,107-A-219,"Lunes 8:00-10:00, Miércoles 8:00-10:00, Viernes 19:00-20:00"
CIS-1612-95,SEMINARIO DE TESIS II,C,Teoria,Presencial,MARTIN DEL CAMPO RIOS JAIME,CU,107-A-215,"Martes 10:00-12:00, Jueves 10:00-12:00, Viernes 19:00-20:00"
CIS-2310-05,PSICOLOGIA SOCIAL,B,Teoria,Presencial,SAUCEDO PEREZ GABRIELA,CU,107-A-213,"Martes 12:00-14:00, Jueves 12:00-13:00"
CIS-2310-05,PSICOLOGIA SOCIAL,C,Teoria,Presencial,GARCIA TALAVERA JESUS MANUEL,CU,107,"Martes 12:00-13:00, Viernes 12:00-14:00"
CIS-2403-95,DINAMICAS Y TECNICAS DE GRUPO,H,Teoria,Presencial,BARRON GUTIERREZ ROCIO,CU,107-A-301,"Martes 10:00-12:00, Jueves 10:00-12:00"
CIS-2403-95,DINAMICAS Y TECNICAS DE GRUPO,I,Teoria,Presencial,LEYVA CASTRO FRANCISCO ANTONIO,CU,107-A-313,"Lunes 14:00-16:00, Miércoles 14:00-16:00"
,,,,,,,,,
CIS-2413-03,SALUD MENTAL,G,Teoria,Presencial,CASTELLANOS VARGAS ROSA OLIMPIA,CU,107-C-223-g,"Jueves 16:00-18:00, Viernes 16:00-18:00"
CIS-2417-03,ELABORACION DE PROYECTOS SOCIALES,G,Teoria,Presencial,BARRON GUTIERREZ ROCIO,CU,107-A-106,"Martes 8:00-10:00, Jueves 8:00-10:00"
CIS-2417-03,ELABORACION DE PROYECTOS SOCIALES,H,Teoria,Presencial,RODRIGUEZ HERNANDEZ ROGELIO,CU,107-A-107,"Martes 12:00-14:00, Jueves 12:00-14:00"
CIS-2600-95,TRABAJO SOCIAL MUNICIPAL,C,Teoria,Presencial,ZAVALA GONZALEZ CARLOS,CU,107-A-215,"Lunes 18:00-20:00, Miércoles 18:00-20:00"
CIS-2602-95,LUDOTERAPIA Y ERGOTERAPIA,B,Teoria,Presencial,MALDONADO RODRIGUEZ LUIS ARMANDO,CU,107-A-302,"Martes 16:00-18:00, Jueves 16:00-18:00"
CIS-2616-06,ETICA DEL TRABAJO SOCIAL,D,Teoria,Presencial,VILLELA REVELES ANABEL,CU,107-A-217,"Lunes 14:00-16:00, Miércoles 14:00-16:00"
CIS-2622-06,EPISTEMOLOGIA DEL TRABAJO SOCIAL,E,Teoria,Presencial,BARRON GUTIERREZ ROCIO,CU,107-B-222,"Lunes 10:00-12:00, Miércoles 10:00-12:00"
CIS-2623-06,INTERVENCION DE TRABAJO SOCIAL EN FAMILIA,C,Teoria,Presencial,CASTILLO CUEVAS PILAR,CU,107-A-202,Viernes 10:00-14:00
CIS-2627-06,SEMINARIO DE INVESTIGACION DEL TRABAJO SOCIAL,C,Teoria,Presencial,ESQUIVEL SANTOVEÑA ESTEBAN EUGENIO,CU,107-B-308,"Lunes 16:00-18:00, Miércoles 15:00-18:00"
CIS-2627-06,SEMINARIO DE INVESTIGACION DEL TRABAJO SOCIAL,D,Teoria,Presencial,RODRIGUEZ HERNANDEZ ROGELIO,CU,107-A-202,"Martes 14:00-16:00, Jueves 14:00-16:00, Viernes 14:00-15:00"
CIS-2629-06,TALLER DE PRACTICA INSTITUCIONAL,C,Teoria,Presencial,MALDONADO RODRIGUEZ LUIS ARMANDO,CU,107-A-207,"Lunes 16:00-18:00, Miércoles 16:00-18:00, Viernes 16:00-18:00"
CIS-2630-06,GERENCIA SOCIAL Y TRABAJO SOCIAL,D,Teoria,Presencial,VALDEZ CAMPOS REY DAVID,CU,107-A-106,"Lunes 18:00-20:00, Miércoles 18:00-20:00"
CIS-2631-06,SISTEMATIZACION EN EL TRABAJO SOCIAL,E,Teoria,Presencial,REYES RODRIGUEZ GUILLERMO IGNACIO,CU,107-A-127,"Lunes 14:00-16:00, Miércoles 14:00-16:00, Viernes 14:00-16:00"
CIS-2631-06,SISTEMATIZACION EN EL TRABAJO SOCIAL,F,Teoria,Presencial,REYES RODRIGUEZ GUILLERMO IGNACIO,CU,107-A-107,"Lunes 18:00-20:00, Miércoles 18:00-20:00, Viernes 18:00-20:00"
CIS-2632-06,EQUIDAD DE GENERO Y MOD. INTERV. T. SOC.,C,Teoria,Presencial,MORENO LOPEZ ROSARIO,CU,107-A-214,"Lunes 18:00-20:00, Miércoles 18:00-20:00"
CIS-2640-08,T.DE ANALISIS DE LA REAL.POL.Y ECO. DE MEX.,C,Teoria,Presencial,ANGUIANO ARREDONDO MARIA ELISA,CU,107-A-106,"Lunes 12:00-14:00, Miércoles 12:00-14:00"
CIS-2640-08,T.DE ANALISIS DE LA REAL.POL.Y ECO. DE MEX.,D,Teoria,Presencial,ANGUIANO ARREDONDO MARIA ELISA,CU,107-B-206,"Lunes 14:00-16:00, Miércoles 14:00-16:00"
CIS-3401-03,TRABAJO SOCIAL Y DERECHOS HUMANOS,D,Teoria,Presencial,ZAVALA GONZALEZ CARLOS,CU,107-A-203,Viernes 10:00-14:00
CIS-3401-03,TRABAJO SOCIAL Y DERECHOS HUMANOS,E,Teoria,Presencial,ESCALONA RODRIGUEZ MARIA ISABEL,CU,107-A-108,Viernes 16:00-20:00
CIS-3600-95,COMPORTAMIENTO ORGANIZACIONAL,E,Teoria,Presencial,FLORES FUENTES JOSE MANUEL,CU,107-B-221,"Martes 16:00-18:00, Jueves 16:00-18:00"
CIS-3600-95,COMPORTAMIENTO ORGANIZACIONAL,F,Teoria,Presencial,RAMIREZ ARBALLO FRANCISCO JAVIER,CU,107-A-301,"Lunes 10:00-12:00, Miércoles 10:00-12:00"
CIS-3600-95,COMPORTAMIENTO ORGANIZACIONAL,G,Teoria,Presencial,VALLES CHAVEZ ANGELICA,CU,107-B-223-c,"Lunes 16:00-18:00, Miércoles 16:00-18:00"
CIS-3602-95,RELACIONES HUMANAS,C,Teoria,Presencial,ANGUIANO ARREDONDO MARIA ELISA,CU,107-A-203,"Lunes 16:00-18:00, Miércoles 16:00-18:00"
CIS-3603-95,PSICOLOGIA GENERAL I,A,Teoria,Presencial,IBAÑEZ MARTINEZ ERICK VIETNAM,CU,107-B-223-d,"Lunes 8:00-10:00, Miércoles 8:00-10:00"
CIS-3603-95,PSICOLOGIA GENERAL I,B,Teoria,Presencial,VALLES CHAVEZ ANGELICA,CU,107-B-223-b,"Martes 12:00-14:00, Jueves 12:00-14:00"
CIS-3603-95,PSICOLOGIA GENERAL I,C,Teoria,Presencial,SANTA CRUZ URISTA GUILLERMO,CU,107-B-223-d,"Martes 18:00-20:00, Jueves 18:00-20:00"
CIS-3603-95,PSICOLOGIA GENERAL I,N,Teoria,Presencial,SANTA CRUZ URISTA GUILLERMO,CU,107-B-223-d,"Lunes 18:00-20:00, Miércoles 18:00-20:00"
CIS-3603-95,PSICOLOGIA GENERAL I,O,Teoria,Presencial,SANTA CRUZ URISTA GUILLERMO,CU,107-B-223-f,"Martes 14:00-16:00, Jueves 14:00-16:00"
CIS-3610-95,HIGIENE MENTAL,B,Teoria,Presencial,OCHOA MORENO ADRIANA IVONNE,CU,107-A-203,"Martes 16:00-18:00, Jueves 16:00-18:00"
CIS-3613-95,PSICOBIOLOGIA,A,Teoria,Presencial,OCHOA MORENO ADRIANA IVONNE,CU,107-A-302,"Martes 18:00-20:00, Jueves 18:00-20:00"
CIS-3614-95,MOTIVACION Y EMOCION,A,Teoria,Presencial,TREVIÑO HORTA ELIANA,CU,107-A-303,"Martes 18:00-20:00, Jueves 18:00-20:00"
CIS-3614-95,MOTIVACION Y EMOCION,B,Teoria,Presencial,CASTORENA FAYETT AMERICA CAROLINA,CU,107-A-128,Viernes 12:00-16:00
CIS-3615-95,SENSOPERCEPCION Y SU METODOLOGIA,A,Teoria,Presencial,ARGUELLO MARTINEZ CLAUDIA,CU,107-A-108,Viernes 12:00-16:00
CIS-3616-95,CORRIENTES CONTEMPORANEAS DE LA PSICOLOGIA,A,Teoria,Presencial,TREVIÑO HORTA ELIANA,CU,107-A-201,"Lunes 18:00-20:00, Miércoles 18:00-20:00"
CIS-3616-95,CORRIENTES CONTEMPORANEAS DE LA PSICOLOGIA,B,Teoria,Presencial,IBAÑEZ MARTINEZ ERICK VIETNAM,CU,107-A-106,Viernes 8:00-12:00
CIS-3617-95,PSICOLOGIA CLINICA,B,Teoria,Presencial,OROZCO POZAS RICARDO ARNOLDO,CU,107-A-127,"Lunes 16:00-18:00, Miércoles 16:00-18:00"
CIS-3617-95,PSICOLOGIA CLINICA,C,Teoria,Presencial,GUTIERREZ ARZAGA GABRIELA VIANNEY,CU,107-A-301,"Lunes 8:00-10:00, Miércoles 8:00-10:00"
CIS-3618-95,APRENDIZAJE Y MEMORIA,A,Teoria,Presencial,GUTIERREZ ARZAGA GABRIELA VIANNEY,CU,107-A-203,"Martes 12:00-14:00, Jueves 12:00-14:00"
CIS-3619-95,PROCESOS PSICOLOGICOS,A,Teoria,Presencial,OROZCO POZAS RICARDO ARNOLDO,CU,107-A-303,"Lunes 14:00-16:00, Miércoles 14:00-16:00"
CIS-3619-95,PROCESOS PSICOLOGICOS,D,Teoria,Presencial,SERRANO ROMERO ENRIQUETA CLAUDIA,CU,107-D4-212,"Martes 8:00-10:00, Jueves 8:00-10:00"
CIS-3619-95,PROCESOS PSICOLOGICOS,E,Teoria,Presencial,SERRANO ROMERO ENRIQUETA CLAUDIA,CU,107-D4-317,"Martes 10:00-12:00, Jueves 10:00-12:00"
CIS-3620-95,PSICOPATOLOGIA,B,Teoria,Presencial,VALLES CHAVEZ ANGELICA,CU,107-A-218,"Lunes 12:00-14:00, Miércoles 12:00-14:00"
CIS-3620-95,PSICOPATOLOGIA,C,Teoria,Presencial,PADILLA GARCIA PABLO SERGIO,CU,107-A-108,"Lunes 16:00-18:00, Miércoles 16:00-18:00"
CIS-3621-95,PSICOMETRIA,A,Teoria,Presencial,ARZOLA SANCHEZ CARLOS ARMANDO,CU,107-A-217,"Lunes 10:00-12:00, Miércoles 10:00-12:00"
CIS-3621-95,PSICOMETRIA,B,Teoria,Presencial,ANCHONDO LOPEZ ENRIQUE,CU,107-A-107,"Martes 16:00-18:00, Jueves 16:00-18:00"
CIS-3622-95,PENSAMIENTO Y LENGUAJE,A,Teoria,Presencial,PADILLA GARCIA PABLO SERGIO,CU,107-A-214,"Lunes 10:00-12:00, Miércoles 10:00-12:00"
CIS-3622-95,PENSAMIENTO Y LENGUAJE,C,Teoria,Presencial,PEREZ LEDEZMA TANIA DEL CARMEN,CU,107-A-301,"Lunes 16:00-18:00, Miércoles 16:00-18:00"
CIS-3624-95,PSICOLOGIA EXPERIMENTAL,A,Teoria,Presencial,OCHOA MORENO ADRIANA IVONNE,CU,107-A-302,"Lunes 16:00-18:00, Miércoles 16:00-18:00"
CIS-3624-95,PSICOLOGIA EXPERIMENTAL,B,Teoria,Presencial,RUIZ HERNANDEZ ARAM ALEJANDRO,CU,107-A-304,"Lunes 8:00-10:00, Miércoles 8:00-10:00"
CIS-3625-95,TOPICOS SELECTOS DE PSICOLOGIA,A,Teoria,Presencial,RUIZ RUIZ KARLA LIZETH,CU,107-A-302,"Lunes 10:00-12:00, Miércoles 10:00-12:00"
CIS-3627-95,TEORIAS DE LA PERSONALIDAD,A,Teoria,Presencial,ARZOLA SANCHEZ CARLOS ARMANDO,CU,107-A-126,Viernes 12:00-16:00
CIS-3628-95,PSICOLOGIA TRANSCULTURAL,A,Teoria,Presencial,ARZOLA SANCHEZ CARLOS ARMANDO,CU,107-A-107,"Lunes 12:00-14:00, Miércoles 12:00-14:00"
CIS-3628-95,PSICOLOGIA TRANSCULTURAL,B,Teoria,Presencial,MARTIN DEL CAMPO RIOS JAIME,CU,107-A-302,"Lunes 14:00-16:00, Miércoles 14:00-16:00"
CIS-3632-95,INTEGRACION DE EST. PSICOLOGICOS,A,Teoria,Presencial,ASTORGA OLIVARES MARIO MARTIN,CU,107-A-127,Viernes 8:00-12:00
CIS-3634-95,CULTURA Y PERSONALIDAD,A,Teoria,Presencial,RUIZ RUIZ KARLA LIZETH,CU,107-A-304,"Lunes 14:00-16:00, Miércoles 14:00-15:00"
CIS-3640-95,NEUROANATOMIA,A,Teoria,Presencial,VELAZQUEZ GONZALEZ GABRIEL,CU,107-B-223-b,"Lunes 14:00-16:00, Miércoles 14:00-16:00"
CIS-3640-95,NEUROANATOMIA,B,Teoria,Presencial,ESCALANTE ROMERO LUZ DEL CARMEN,CU,107-B-223-e,"Lunes 16:00-18:00, Miércoles 16:00-18:00"
CIS-3640-95,NEUROANATOMIA,C,Teoria,Presencial,MARTIN DEL CAMPO RIOS JAIME,CU,107-B-223-d,"Martes 8:00-10:00, Jueves 8:00-10:00"
CIS-3645-95,PROCESOS PSICOSOCIALES I,A,Teoria,Presencial,RUIZ RUIZ KARLA LIZETH,CU,107-A-302,"Lunes 12:00-14:00, Miércoles 12:00-13:00"
CIS-3648-95,PRACTICAS I,A,Teoria,Presencial,IBAÑEZ MARTINEZ ERICK VIETNAM,CU,107-A-106,Viernes 12:00-15:00
CIS-3648-95,PRACTICAS I,G,Teoria,Presencial,SANTA CRUZ URISTA GUILLERMO,CU,107-B-223-h,"Lunes 16:00-18:00, Miércoles 16:00-17:00"
CIS-3649-95,PRACTICAS II,A,Teoria,Presencial,ARGUELLO MARTINEZ CLAUDIA,CU,107-A-213,Viernes 9:00-12:00
CIS-3650-95,PRACTICAS III,B,Teoria,Presencial,PADILLA GARCIA PABLO SERGIO,CU,107-A-219,Viernes 8:00-11:00
CIS-3659-95,PSICOLOGIA EDUCATIVA,A,Teoria,Presencial,LOPEZ YEPES JOSE HUGO,CU,107-A-217,"Martes 18:00-20:00, Jueves 18:00-20:00"
CIS-3659-95,PSICOLOGIA EDUCATIVA,B,Teoria,Presencial,DE LA VEGA ESTRADA JORGE FABIAN,CU,107-A-215,"Martes 8:00-10:00, Jueves 8:00-10:00"
CIS-3660-95,PSICOLOGIA INFANTIL,A,Teoria,Presencial,DE LA VEGA ESTRADA JORGE FABIAN,CU,107-A-108,Viernes 8:00-12:00
CIS-3662-95,RESPUESTA SEXUAL HUMANA,A,Teoria,Presencial,SAUCEDO PEREZ GABRIELA,CU,107-A-214,"Martes 14:00-16:00, Jueves 14:00-16:00"
CIS-3664-02,TEORIA DEL APRENDIZAJE,C,Teoria,Presencial,BARRIOS VAZQUEZ SANDRA LUCIA,CU,107-A-302,"Martes 12:00-14:00, Jueves 12:00-14:00"
CIS-3664-02,TEORIA DEL APRENDIZAJE,D,Teoria,Presencial,BARRIOS VAZQUEZ SANDRA LUCIA,CU,107-A-203,"Martes 8:00-10:00, Jueves 8:00-10:00"
CIS-3664-02,TEORIA DEL APRENDIZAJE,E,Teoria,Presencial,BARRIOS VAZQUEZ SANDRA LUCIA,CU,107-A-126,Viernes 8:00-12:00
CIS-3664-02,TEORIA DEL APRENDIZAJE,I,Teoria,Presencial,DIAZ DE LEON SAUCEDO MA. EUGENIA,CU,107-D4-312,"Martes 8:00-10:00, Jueves 8:00-10:00"
,,,,,,,,,
CIS-6061-14,SEMANTICA,A,Teoria,Presencial,PASSALACQUA OLIVERA NIURKA ISABEL,CU,107-D4-115,"Martes 8:00-10:00, Jueves 8:00-10:00"
CIS-9814-00,DIDACTICA DE LA ENSEÑANZA DE LAS LENGUAS (INGLES),A,Teoria,Presencial,ROO Y SANCHEZ SUSSAN URANIA,CU,107-D4-212,"Lunes 8:00-10:00, Miércoles 8:00-10:00"
CIS-9814-00,DIDACTICA DE LA ENSEÑANZA DE LAS LENGUAS (INGLES),B,Teoria,Presencial,ROO Y SANCHEZ SUSSAN URANIA,CU,107-D4-311,"Lunes 10:00-12:00, Miércoles 10:00-12:00"
CIS-9815-00,LINGUISTICA DEL INGLES,A,Teoria,Presencial,OCHOA CORREA LUISA FERNANDA,CU,107-A-301,"Martes 12:00-14:00, Jueves 12:00-14:00"
CIS-9816-00,PSICOLOGIA JURIDICA FORENSE,A,Teoria,Presencial,LOPEZ YEPES JOSE HUGO,CU,107-A-213,"Lunes 18:00-20:00, Miércoles 18:00-20:00"
CIS-9817-14,INTRODUCCION AL TRABAJO SOCIAL,F,Teoria,Presencial,ZAVALA GONZALEZ CARLOS,CU,107-A-208,"Lunes 14:00-16:00, Miércoles 14:00-16:00, Viernes 14:00-16:00"
CIS-9817-14,INTRODUCCION AL TRABAJO SOCIAL,G,Teoria,Presencial,HURTADO TARELO TAYDE ALICIA,CU,107-A-208,"Martes 10:00-12:00, Jueves 10:00-12:00, Viernes 10:00-12:00"
CIS-9818-14,ELABORACION DE DOCUMENTOS ACADEMICOS,G,Teoria,Presencial,ESQUIVEL SANTOVEÑA ESTEBAN EUGENIO,CU,107-A-208,"Lunes 10:00-12:00, Miércoles 10:00-12:00"
CIS-9818-14,ELABORACION DE DOCUMENTOS ACADEMICOS,H,Teoria,Presencial,LEYVA CASTRO FRANCISCO ANTONIO,CU,107-A-208,"Martes 18:00-20:00, Jueves 18:00-20:00"
CIS-9819-14,EPISTEMOLOGIA Y METODOLOGIA DE LAS CIENCIAS SOCIALES,E,Teoria,Presencial,AGUILAR RODRIGUEZ ELDA BERENICE,CU,107-A-208,"Lunes 16:00-18:00, Miércoles 16:00-18:00"
CIS-9819-14,EPISTEMOLOGIA Y METODOLOGIA DE LAS CIENCIAS SOCIALES,F,Teoria,Presencial,CASTILLO CUEVAS PILAR,CU,107-A-208,"Martes 12:00-14:00, Jueves 12:00-14:00"
CIS-9820-14,TEORIA Y MODELOS DEL DESARROLLO HUMANO Y SOCIAL,F,Teoria,Presencial,SAUCEDO RIVAS ARTURO,CU,107-A-207,"Martes 12:00-14:00, Jueves 12:00-14:00"
CIS-9820-14,TEORIA Y MODELOS DEL DESARROLLO HUMANO Y SOCIAL,G,Teoria,Presencial,REYES RODRIGUEZ GUILLERMO IGNACIO,CU,107-A-208,"Lunes 12:00-14:00, Miércoles 12:00-14:00"
CIS-9821-14,TRABAJO SOCIAL INSTITUCIONAL,F,Teoria,Presencial,CASTILLO CUEVAS PILAR,CU,107-B-322-d,"Martes 16:00-18:00, Jueves 16:00-18:00, Viernes 16:00-18:00"
CIS-9821-14,TRABAJO SOCIAL INSTITUCIONAL,G,Teoria,Presencial,ANGUIANO ARREDONDO MARIA ELISA,CU,107-A-207,"Lunes 10:00-12:00, Miércoles 10:00-12:00, Viernes 10:00-12:00"
CIS-9822-14,TECNICAS Y RECOLECCION DE DATOS CUALITATIVOS Y CUANTITATIVOS,E,Teoria,Presencial,ESQUIVEL SANTOVEÑA ESTEBAN EUGENIO,CU,107-A-213,"Lunes 12:00-14:00, Miércoles 12:00-14:00"
CIS-9822-14,TECNICAS Y RECOLECCION DE DATOS CUALITATIVOS Y CUANTITATIVOS,F,Teoria,Presencial,SAUCEDO RIVAS ARTURO,CU,107-A-217,"Martes 16:00-18:00, Jueves 16:00-18:00"
CIS-9823-14,METODOLOGIA Y PRACTICA DE TRABAJO SOCIAL DE GRUPO,E,Teoria,Presencial,CASTILLO CUEVAS PILAR,CU,107-A-313,"Martes 14:00-16:00, Jueves 14:00-16:00, Viernes 14:00-16:00"
CIS-9823-14,METODOLOGIA Y PRACTICA DE TRABAJO SOCIAL DE GRUPO,F,Teoria,Presencial,ZAVALA GONZALEZ CARLOS,CU,107-A-313,"Lunes 16:00-18:00, Miércoles 16:00-18:00, Viernes 16:00-18:00"
CIS-9824-14,ANALISIS CUANTITATIVA PARA LA INTERVENCION SOCIAL,A,Teoria,Presencial,LEYVA CASTRO FRANCISCO ANTONIO,CU,107-A-128,"Lunes 18:00-20:00, Miércoles 18:00-20:00, Viernes 18:00-19:00"
CIS-9824-14,ANALISIS CUANTITATIVA PARA LA INTERVENCION SOCIAL,B,Teoria,Presencial,LEYVA CASTRO FRANCISCO ANTONIO,CU,107-A-214,"Martes 16:00-18:00, Jueves 16:00-18:00, Viernes 16:00-17:00"
CIS-9825-14,PROBLEMAS DE DESARROLLO REGIONAL,D,Teoria,Presencial,LUIS SOSA JORGE,CU,107-A-107,"Martes 18:00-20:00, Jueves 18:00-20:00"
CIS-9825-14,PROBLEMAS DE DESARROLLO REGIONAL,E,Teoria,Presencial,BARRON GUTIERREZ ROCIO,CU,107-A-217,"Lunes 8:00-10:00, Miércoles 8:00-10:00"
CIS-9826-14,METODOLOGIA Y PRACTICA DE TRABAJO SOCIAL DE COMUNIDAD I,F,Teoria,Presencial,SAUCEDO RIVAS ARTURO,CU,107-A-313,"Martes 8:00-10:00, Jueves 8:00-10:00, Viernes 8:00-10:00"
CIS-9826-14,METODOLOGIA Y PRACTICA DE TRABAJO SOCIAL DE COMUNIDAD I,G,Teoria,Presencial,VILLELA REVELES ANABEL,CU,107-A-214,"Lunes 12:00-14:00, Miércoles 12:00-14:00, Viernes 12:00-14:00"
CIS-9827-14,ANALISIS CUALITATIVOS PARA LA INTERVENCION SOCIAL,E,Teoria,Presencial,LUIS SOSA JORGE,CU,107-D4-106,"Martes 12:00-14:00, Jueves 12:00-14:00, Viernes 12:00-13:00"
CIS-9828-14,TRABAJO SOCIAL EN EL CAMPO JURIDICO II,C,Teoria,Presencial,RIVAS AVILA CESAR OCTAVIO,CU,107-A-215,"Martes 16:00-18:00, Jueves 16:00-18:00"
CIS-9829-14,TRABAJO SOCIAL EN SALUD PUBLICA,C,Teoria,Presencial,GARCIA ESPINOZA SANDRA,CU,107-A-301,"Martes 16:00-18:00, Jueves 16:00-18:00, Viernes 16:00-18:00"
CIS-9830-14,METODOLOGIA Y PRACTICA DE TRABAJO SOCIAL DE COMUNIDAD II,C,Teoria,Presencial,VILLELA REVELES ANABEL,CU,107-A-213,"Lunes 16:00-18:00, Miércoles 16:00-18:00, Viernes 14:00-16:00"
CIS-9831-14,TRABAJO SOCIAL EMPRESARIAL,C,Teoria,Presencial,AGUILAR RODRIGUEZ ELDA BERENICE,CU,107-A-106,"Martes 14:00-16:00, Jueves 14:00-16:00"
CIS-9831-14,TRABAJO SOCIAL EMPRESARIAL,D,Teoria,Presencial,AGUILAR RODRIGUEZ ELDA BERENICE,CU,107-A-215,"Lunes 14:00-16:00, Miércoles 14:00-16:00"
